Gender,Customer_Type,Age,Travel_Class,Travel_Distance,Arrival_Delay_in_Mins,Seat_Comfort,Catering,Platform_Location,Onboard_Wifi_Service,Onboard_Entertainment,Online_Support,Ease_of_Online_Booking,Onboard_Service,Legroom,Baggage_Handling,CheckIn_Service,Cleanliness,Online_Boarding
0,0.0,46.0,0,3159,0.0,2.0,2.0,2.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0
0,0.0,68.0,1,288,33.0,5.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,2.0
0,0.1821906328563891,52.0,0,3721,16.0,5.0,2.8503023724608467,5.0,2.0,5.0,4.0,5.0,5.0,4.0,5.0,3.0,5.0,4.0
0,0.0,65.0,1,696,0.0,0.0,0.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0
1,1.0,28.0,0,3841,0.0,0.0,0.0,1.0,0.0,2.0,5.0,4.0,5.0,4.0,4.0,5.0,3.0,5.0
1,0.0,43.0,1,2274,0.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,3.4550870760769934,1.0,2.0,3.0,4.0,4.0
0,0.0,10.0,0,2989,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.4550870760769934,5.0,3.0,4.0,4.0,4.0
1,0.1821906328563891,37.0,1,2154,4.0,3.0,2.8503023724608467,1.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,5.0,4.0
1,0.0,32.0,0,1851,0.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,3.4550870760769934,4.0,5.0,5.0,4.0,5.0
0,1.0,23.0,1,1312,9.0,1.0,0.0,4.0,1.0,0.0,1.0,1.0,1.0,2.0,4.0,2.0,4.0,1.0
1,1.0,27.0,1,1965,0.0,3.0,2.0,1.0,4.0,2.0,4.0,4.0,3.0,4.0,1.0,1.0,3.0,4.0
0,1.0,20.0,1,2062,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.4550870760769934,5.0,4.0,3.0,3.0,3.0
0,0.0,54.0,0,2709,0.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0
1,0.0,56.0,0,280,55.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0
1,1.0,39.0,1,1720,0.0,4.0,2.8503023724608467,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,4.0
1,0.0,37.0,0,2245,19.0,4.0,1.0,1.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,1.0,4.0,1.0
1,1.0,30.0,0,2107,0.0,2.0,2.8503023724608467,3.0,3.0,2.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0
1,0.0,57.0,0,2428,28.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0
1,0.0,31.0,1,1667,0.0,0.0,0.0,4.0,3.0,0.0,3.0,3.0,3.0,4.0,3.0,5.0,3.0,3.0
1,0.0,23.0,0,2575,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,5.0,4.0,4.0,4.0
0,0.0,55.0,0,1157,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,3.4550870760769934,5.0,5.0,3.0,5.0,4.0
1,0.0,38.0,0,2986,0.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0
1,1.0,22.0,1,1552,25.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,3.0
0,0.1821906328563891,67.0,0,2433,0.0,1.0,1.0,1.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0
0,0.0,14.0,1,1630,0.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0
1,1.0,28.0,1,2403,0.0,2.0,2.0,4.0,5.0,2.0,5.0,5.0,2.0,2.0,4.0,4.0,4.0,5.0
1,0.0,44.0,0,281,0.0,2.0,2.0,2.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0
1,0.0,44.0,0,1630,0.0,2.0,2.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0
0,0.0,34.0,1,2595,31.0,5.0,5.0,2.0,2.0,5.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0
0,0.0,40.0,1,1944,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,3.4550870760769934,5.0,5.0,5.0,5.0,3.0
1,1.0,44.0,1,1711,0.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,5.0,4.0
0,0.0,61.0,1,396,0.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0
0,0.0,36.0,1,3042,0.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0
1,1.0,26.0,1,1820,23.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,1.0,5.0,4.0,5.0,5.0
1,0.0,46.0,0,2037,1.0,1.0,1.0,1.0,3.0,4.0,1.0,4.0,4.0,5.0,4.0,5.0,4.0,2.0
1,1.0,7.0,1,1709,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,5.0,5.0,2.0
0,0.0,25.0,0,3766,28.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0
0,0.0,54.0,0,3773,9.0,3.0,3.0,3.0,4.0,5.0,5.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0
1,0.0,31.0,1,3949,0.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0
1,0.0,49.0,0,1769,62.0,1.0,5.0,5.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0
1,0.0,47.0,0,1005,0.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0
0,0.0,19.0,1,2065,0.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0
1,0.1821906328563891,47.0,0,1778,0.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,5.0,3.0,5.0,5.0,5.0,4.0
0,0.0,46.0,0,1772,33.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,3.4550870760769934,5.0,5.0,4.0,5.0,5.0
1,0.0,45.0,1,2100,0.0,5.0,2.0,3.0,5.0,5.0,5.0,5.0,3.0,1.0,5.0,2.0,2.0,5.0
0,1.0,22.0,1,1717,18.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0
1,0.0,41.0,0,3141,9.0,2.0,2.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0
0,0.0,41.0,1,1828,5.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0
1,0.0,47.0,0,938,6.0,5.0,5.0,5.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0
0,0.0,63.0,1,514,17.0,3.0,4.0,4.0,3.0,2.0,2.0,4.0,4.0,3.0,4.0,1.0,4.0,4.0
0,0.0,45.0,1,1454,0.0,2.0,4.0,4.0,5.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0
0,0.0,23.0,1,2585,0.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,1.0,4.0,3.0,3.0,3.0
0,0.0,46.0,1,2554,0.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0
0,0.0,43.0,0,1632,0.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,3.4550870760769934,5.0,5.0,4.0,5.0,5.0
1,0.0,43.0,1,1949,0.0,1.0,1.0,1.0,5.0,1.0,5.0,5.0,3.0,2.0,3.0,3.0,5.0,5.0
1,0.1821906328563891,40.0,0,1875,0.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0
1,0.0,61.0,0,206,1.0,2.0,2.0,2.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0
0,0.0,50.0,1,700,128.0,2.0,4.0,4.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0
1,0.0,54.0,0,1851,58.0,3.0,3.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0
0,0.0,49.0,1,577,39.0,2.0,2.8503023724608467,4.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0
1,0.0,35.0,1,2217,24.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,4.0,1.0
1,0.0,48.0,0,3852,0.0,2.0,2.0,2.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0
0,0.0,47.0,0,5375,160.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,5.0,4.0,3.0,2.0,2.0,2.0
1,0.0,53.0,0,5692,166.0,1.0,3.0,1.0,3.0,3.0,3.0,4.0,5.0,4.0,5.0,3.0,4.0,3.0
0,0.0,37.0,1,4049,43.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0
1,0.0,60.0,0,3763,1.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
0,0.0,17.0,1,1534,16.0,4.0,4.0,1.0,3.0,4.0,3.0,3.0,3.4550870760769934,3.0,5.0,5.0,5.0,3.0
1,0.0,39.0,1,1606,0.0,5.0,2.0,2.0,5.0,5.0,5.0,5.0,3.4550870760769934,3.0,5.0,2.0,4.0,5.0
0,1.0,37.0,0,1800,13.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,5.0,2.0
1,0.0,53.0,1,1583,33.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
1,0.1821906328563891,55.0,0,239,0.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0
0,0.1821906328563891,22.0,1,1302,0.0,2.0,2.0,1.0,4.0,2.0,4.0,4.0,1.0,3.0,3.0,3.0,5.0,4.0
0,0.1821906328563891,29.0,1,1844,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,5.0,3.0,3.0,4.0,1.0
1,0.0,59.0,0,3704,0.0,0.0,2.8503023724608467,2.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0
1,0.0,28.0,0,3661,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,3.0,5.0,5.0
0,0.0,40.0,1,2319,0.0,5.0,4.0,4.0,1.0,2.0,2.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0
0,0.0,26.0,0,2553,0.0,5.0,2.8503023724608467,5.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,3.0,5.0,4.0
0,0.0,17.0,1,3730,0.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0
1,0.0,41.0,0,3871,0.0,5.0,5.0,5.0,4.0,5.0,4.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0
1,0.0,54.0,0,1407,8.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0
1,0.0,43.0,0,369,91.0,3.0,2.8503023724608467,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0
0,0.0,40.0,0,6041,36.0,2.0,2.8503023724608467,2.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0
1,0.1821906328563891,58.0,1,1848,0.0,3.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0
1,0.0,26.0,1,2179,0.0,2.0,2.0,1.0,4.0,2.0,2.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0
1,0.0,49.0,1,2117,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,5.0,4.0,2.0
1,0.0,60.0,0,1141,39.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0
0,0.0,31.0,0,3262,48.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0
1,0.0,57.0,0,2490,0.0,1.0,1.0,1.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0
1,1.0,39.0,0,2919,0.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,4.0,5.0,5.0,4.0,1.0
1,0.0,24.0,1,2366,0.0,4.0,4.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,4.0,1.0,3.0,2.0
0,1.0,44.0,1,2903,0.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0
0,1.0,12.0,1,2067,0.0,2.0,2.0,1.0,4.0,2.0,4.0,4.0,4.0,1.0,5.0,3.0,1.0,4.0
1,1.0,35.0,1,3106,67.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,5.0,3.0,3.0,4.0,1.0
1,0.0,44.0,0,2619,3.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0
1,0.1821906328563891,35.0,1,1879,47.0,1.0,2.8503023724608467,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0
1,0.0,38.0,1,1616,0.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,4.0,2.0,4.0,2.0,1.0
0,0.0,34.0,0,3127,0.0,4.0,4.0,4.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0
0,0.0,22.0,0,2195,32.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,4.0,1.0
1,0.0,24.0,0,3384,12.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,5.0,4.0
1,0.0,65.0,1,3618,0.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,1.0,2.0,4.0,4.0,3.0,4.0
1,0.0,44.0,0,2520,9.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,5.0,5.0,4.0,5.0,4.0
0,0.0,53.0,0,3669,5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0
1,0.0,51.0,1,1475,0.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,3.0,5.0,2.0,3.0,4.0
0,0.0,71.0,1,241,0.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
1,1.0,42.0,0,1748,11.0,2.0,2.0,3.0,5.0,2.0,5.0,5.0,4.0,2.0,3.0,1.0,4.0,5.0
1,0.0,58.0,0,2217,81.0,4.0,4.0,4.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0
1,0.0,41.0,1,2255,35.0,3.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,1.0,2.0,4.0,2.0,3.0
1,0.0,47.0,1,1725,8.0,4.0,0.0,3.0,2.0,0.0,2.0,2.0,4.0,3.0,4.0,4.0,5.0,2.0
0,0.0,54.0,0,1522,18.0,3.0,3.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0
0,0.0,8.0,1,2785,0.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0
0,0.0,59.0,1,742,0.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0
0,0.0,35.0,1,1941,0.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,5.0,3.0,3.0,3.0,1.0
1,0.0,35.0,1,1991,0.0,5.0,0.0,5.0,2.0,0.0,2.0,2.0,4.0,3.0,5.0,4.0,5.0,2.0
0,0.0,50.0,0,3962,0.0,4.0,1.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
0,1.0,46.0,0,2783,0.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0
0,0.0,55.0,1,1353,0.0,1.0,1.0,1.0,4.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0
0,0.0,47.0,1,1825,0.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,4.0,2.0,4.0,2.0,3.0
0,0.0,58.0,0,1563,0.0,2.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0
0,0.0,48.0,0,2858,0.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0
0,0.0,39.0,1,1325,63.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,1.0
0,1.0,24.0,1,1717,0.0,5.0,5.0,4.0,1.0,5.0,1.0,1.0,4.0,3.0,5.0,3.0,4.0,1.0
1,0.0,51.0,1,2083,10.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,3.4550870760769934,4.0,3.0,1.0,3.0,4.0
1,0.0,49.0,0,1327,2.0,1.0,1.0,1.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0
1,0.1821906328563891,42.0,0,1674,0.0,2.0,2.0,2.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0
1,0.0,54.0,1,1600,0.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,3.4550870760769934,3.0,5.0,4.0,2.0,5.0
0,0.0,45.0,1,333,0.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0
1,0.0,46.0,0,713,44.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0
0,0.0,48.0,0,3067,0.0,4.0,2.8503023724608467,4.0,2.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0
0,0.0,42.0,1,323,0.0,5.0,3.0,3.0,2.0,2.0,4.0,5.0,5.0,5.0,5.0,1.0,5.0,1.0
0,0.0,30.0,0,1400,13.0,2.0,5.0,5.0,5.0,4.0,2.0,5.0,1.0,2.0,3.0,1.0,4.0,5.0
1,0.0,39.0,0,2905,69.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,5.0,4.0,4.0,4.0
0,0.0,23.0,1,2990,0.0,3.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0
0,1.0,23.0,0,1168,6.0,0.0,0.0,3.0,5.0,0.0,5.0,5.0,4.0,2.0,4.0,5.0,4.0,5.0
1,0.0,33.0,1,1140,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,5.0,4.0,3.0,4.0,2.0
1,0.0,45.0,0,1569,1.0,0.0,2.8503023724608467,3.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0
1,0.0,40.0,0,2354,3.0,1.0,1.0,1.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0
0,0.1821906328563891,25.0,1,1886,6.0,3.0,2.0,4.0,1.0,2.0,1.0,1.0,4.0,5.0,4.0,2.0,3.0,1.0
1,0.0,19.0,1,2683,0.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,4.0
0,0.0,49.0,0,3059,44.0,4.0,1.0,1.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0
0,0.0,35.0,1,3247,37.0,3.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0
0,0.1821906328563891,25.0,0,3029,149.0,5.0,2.8503023724608467,2.0,5.0,3.0,3.0,4.0,5.0,4.0,5.0,3.0,4.0,3.0
0,0.0,7.0,1,1791,0.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0
0,0.0,34.0,1,2905,0.0,1.0,1.0,1.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,3.0
1,0.1821906328563891,49.0,1,2180,9.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,3.4550870760769934,3.0,4.0,3.0,3.0,4.0
0,0.0,30.0,0,1980,41.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0
0,0.0,12.0,1,4159,0.0,1.0,1.0,1.0,2.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0
1,0.0,40.0,1,1525,0.0,3.0,3.0,3.0,1.0,3.0,2.0,1.0,3.0,5.0,4.0,3.0,5.0,1.0
1,0.0,28.0,0,2724,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,5.0,5.0,3.0,4.0,2.0
1,0.0,25.0,0,2811,24.0,1.0,2.0,4.0,2.0,2.0,4.0,2.0,5.0,4.0,4.0,3.0,4.0,2.0
1,0.0,56.0,0,2871,35.0,0.0,0.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
0,0.0,63.0,1,538,28.0,4.0,4.0,2.0,5.0,2.0,3.0,1.0,1.0,4.0,4.0,2.0,1.0,3.0
0,0.0,41.0,0,207,0.0,3.0,3.0,3.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0
1,0.0,52.0,0,490,0.0,2.0,2.8503023724608467,3.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,5.0,1.0,4.0
0,0.0,67.0,1,119,8.0,4.0,4.0,4.0,2.0,1.0,3.0,4.0,4.0,4.0,4.0,1.0,4.0,2.0
1,0.0,45.0,0,2188,33.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0
0,0.0,35.0,1,2575,0.0,0.0,0.0,1.0,2.0,5.0,5.0,1.0,1.0,0.0,1.0,3.0,1.0,4.0
0,0.0,53.0,0,1528,60.0,4.0,2.8503023724608467,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0
1,0.0,46.0,1,2018,0.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,5.0,2.0,2.0,4.0,2.0
0,0.0,37.0,1,1736,5.0,3.0,3.0,3.0,2.0,5.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0
1,0.0,47.0,0,978,0.0,1.0,1.0,1.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0
1,1.0,26.0,0,1240,2.0,1.0,1.0,5.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0,3.0,5.0,2.0
1,0.0,47.0,1,1945,1.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,5.0,5.0,3.0,5.0,2.0
1,0.0,46.0,0,3023,0.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0
0,0.0,39.0,0,2308,0.0,2.0,2.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0
0,0.0,58.0,1,1121,0.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0
0,0.0,48.0,1,683,0.0,5.0,5.0,5.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0
1,0.0,41.0,1,1729,0.0,4.0,3.0,4.0,5.0,3.0,4.0,5.0,4.0,3.0,4.0,1.0,5.0,5.0
1,0.0,11.0,1,1645,11.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,3.0,5.0,4.0,1.0
0,0.0,46.0,1,553,7.0,5.0,1.0,1.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,2.0,5.0,2.0
1,1.0,22.0,1,1661,5.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,3.4550870760769934,3.0,4.0,4.0,4.0,1.0
0,0.0,24.0,1,2132,0.0,5.0,1.0,1.0,1.0,3.0,4.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0
0,0.0,52.0,1,466,16.0,5.0,5.0,5.0,1.0,1.0,4.0,5.0,5.0,5.0,5.0,2.0,5.0,3.0
0,1.0,27.0,0,2621,0.0,4.0,4.0,5.0,2.0,4.0,2.0,2.0,3.0,4.0,5.0,3.0,5.0,2.0
0,1.0,39.0,0,1594,15.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,5.0,3.0
1,0.0,22.0,0,3466,7.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,3.4550870760769934,3.0,4.0,4.0,3.0,4.0
0,0.0,49.0,1,423,0.0,5.0,3.0,3.0,2.0,5.0,5.0,5.0,3.4550870760769934,5.0,5.0,5.0,5.0,4.0
0,1.0,24.0,1,1754,17.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,3.0
0,0.0,47.0,0,1844,0.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
1,0.0,40.0,0,1787,0.0,2.0,2.0,2.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0
0,1.0,39.0,0,1507,0.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0
0,0.0,21.0,0,2347,6.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0
1,0.0,39.0,0,1531,7.0,2.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,4.0
0,0.0,20.0,1,1981,0.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,2.0,4.0
1,1.0,25.0,1,1032,0.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0
0,0.0,26.0,0,3721,0.0,1.0,2.8503023724608467,5.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,1.0
1,0.0,51.0,0,344,0.0,4.0,4.0,4.0,2.0,4.0,3.0,5.0,5.0,5.0,5.0,1.0,5.0,4.0
0,0.0,30.0,0,2779,0.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,2.0,3.0,5.0,5.0,5.0,5.0
0,0.0,41.0,1,2196,13.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,2.0,1.0
0,0.0,56.0,1,1750,0.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,2.0,1.0,3.0,2.0,4.0,5.0
1,0.0,43.0,1,1945,0.0,5.0,2.0,2.0,5.0,5.0,5.0,5.0,2.0,3.0,3.0,3.0,5.0,5.0
0,0.0,59.0,0,1415,0.0,3.0,4.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0
1,1.0,20.0,1,3064,0.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,2.0,4.0,4.0,3.0,2.0
